IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
14,Sachsen,LK Erzgebirgskreis,A35-A59,W,1,0,219779,2020-03-20T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A35-A59,W,2,0,219780,2020-03-21T00:00:00.000Z,14521,24.03.2020 00:00,1,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,M,1,0,219781,2020-03-16T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,M,1,0,219782,2020-03-17T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,M,2,0,219783,2020-03-18T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,M,2,0,219784,2020-03-20T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,M,1,0,219785,2020-03-22T00:00:00.000Z,14521,24.03.2020 00:00,1,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,W,1,0,219786,2020-03-16T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,W,1,0,219787,2020-03-17T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,W,1,0,219788,2020-03-18T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,W,1,0,219789,2020-03-19T00:00:00.000Z,14521,24.03.2020 00:00,0,0
14,Sachsen,LK Erzgebirgskreis,A60-A79,W,1,0,219790,2020-03-21T00:00:00.000Z,14521,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A15-A34,M,1,0,219791,2020-03-18T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A15-A34,M,2,0,219792,2020-03-19T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A15-A34,W,1,0,219793,2020-03-13T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A15-A34,W,1,0,219794,2020-03-14T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A15-A34,W,1,0,219795,2020-03-18T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A15-A34,W,1,0,219796,2020-03-19T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A15-A34,W,1,0,219797,2020-03-21T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A35-A59,M,2,0,219798,2020-03-16T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,M,2,0,219799,2020-03-17T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,M,2,0,219800,2020-03-18T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,M,1,0,219801,2020-03-19T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,M,1,0,219802,2020-03-20T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A35-A59,M,2,0,219803,2020-03-21T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A35-A59,W,2,0,219804,2020-03-13T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,W,1,0,219805,2020-03-16T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,W,1,0,219806,2020-03-17T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,W,1,0,219807,2020-03-18T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,W,3,0,219808,2020-03-19T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A35-A59,W,2,0,219809,2020-03-20T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A60-A79,M,1,0,219810,2020-03-13T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A60-A79,M,1,0,219811,2020-03-20T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A60-A79,M,1,0,219812,2020-03-21T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A60-A79,W,1,0,219813,2020-03-19T00:00:00.000Z,14522,24.03.2020 00:00,0,0
14,Sachsen,LK Mittelsachsen,A60-A79,W,1,0,219814,2020-03-20T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A80+,M,1,0,219815,2020-03-22T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Mittelsachsen,A80+,W,1,0,219816,2020-03-20T00:00:00.000Z,14522,24.03.2020 00:00,1,0
14,Sachsen,LK Vogtlandkreis,A15-A34,W,1,0,219817,2020-03-18T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A15-A34,W,2,0,219818,2020-03-19T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A35-A59,M,1,0,219819,2020-03-19T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A35-A59,M,1,0,219820,2020-03-20T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A35-A59,W,1,0,219821,2020-03-15T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A35-A59,W,1,0,219822,2020-03-17T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A35-A59,W,2,0,219823,2020-03-18T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A35-A59,W,2,0,219824,2020-03-19T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A60-A79,M,1,0,219825,2020-03-15T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A60-A79,M,1,0,219826,2020-03-18T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A60-A79,W,1,0,219827,2020-03-18T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Vogtlandkreis,A60-A79,W,2,0,219828,2020-03-19T00:00:00.000Z,14523,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A00-A04,M,1,0,219829,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A00-A04,M,1,0,219830,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A00-A04,W,1,0,219831,2020-03-18T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A00-A04,W,2,0,219832,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A05-A14,M,2,0,219833,2020-03-17T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A05-A14,W,1,0,219834,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A15-A34,M,1,0,219835,2020-03-13T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A15-A34,M,1,0,219836,2020-03-16T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A15-A34,M,6,0,219837,2020-03-18T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A15-A34,M,7,0,219838,2020-03-19T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A15-A34,M,1,0,219839,2020-03-19T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A15-A34,M,8,0,219840,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
